Timestamp,Age,Gender,Which of the following best describes the area where you currently live?,How would you describe your political orientation?,What is the highest level of education you have completed?,Please select the description that best fits you.,"[OPTIONAL] If you work at a specific alignment organization and would like to indicate which, please do so below.

(Note: if enough researchers elect to provide this data, we may be able to tease apart findings by organization.)",What is the highest level of involvement you have achieved related to alignment/AI safety?,Please indicate how long you have been in the alignment/AI safety space.,Please select to which of the following charities you'd like these proceeds to go.,"[OPTIONAL] We will send each alignment researcher who wants one a customized report that compares their specific results to those of the field. If you'd like this, please put your email below. (Your email will be kept confidential and will never be published anywhere.)

If you don't want this, please just leave this field blank.","is talkative, communicative",keeps going until the task or work is completed,"is fairly depressed, sad",likes to cooperate with others,"is original, always having new ideas",tends to focus on the negatives,"is inventive, creative","is emotionally stable, does not get upset easily",is helpful and assists other people,"is kind, considerate of others",tends to be lazy,has a 'glass half full' mentality,does things in an efficient way,"is sociable, outgoing",is reliable in general,is full of energy,is a reliable worker,is an optimist,has a fertile imagination,gets tense often,gets nervous easily,"likes to reflect on things, play with ideas","tends to be quiet, silent","has a positive, can-do attitude",I would take a risk even if it meant I might get hurt,"Sometimes I can’t stop myself from doing something, even if I know it is wrong.",I am a believer in taking chances,Respect for authority is something all children need to learn,I enjoy taking risks in most aspects of my life,I often go out of my way to help another person,I believe that being cruel to others is morally wrong,People should conform to the traditions of society,I would call some acts wrong on the grounds that they are unnatural,"People should not do things that are disgusting, even if no one is harmed",My friends would say that I'm a risk taker,Violating standards of purity and decency is morally wrong,I am attracted to rather than scared by risk,Caring for someone weak or vulnerable is a moral obligation,People who are successful in business have a right to enjoy their wealth as they see fit,Ensuring that no one is denied their rights is important to me,Taking risks is an important part of my life,I believe it's best not to get involved in taking care of other people's personal needs,I have a hard time breaking bad habits,I am concerned about situations where some people are treated differently than others,It is important to me whether or not someone acted unfairly,Taking risks makes life more fun,"I think everyone should be free to do as they choose, so long as they don’t infringe upon the equal freedoms of others",The government interferes far too much in our everyday lives,Society works best when it lets individuals take responsibility for their own lives without telling them what to do,I don't consider myself to be a particularly helpful person,"Property owners should be allowed to develop their land or build their homes in any way they choose, as long as they don’t endanger their neighbors",I commonly make risky decisions,I wish I had more self-discipline,People should keep their troubles to themselves,Pleasure and fun sometimes keep me from getting work done.,I am good at resisting temptation.,I'm not the sort of person who often comes to the aid of others,"I do certain things that are bad for me, if they are fun",Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,Which would you prefer?,"Please broadly indicate how much promise you see in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Understand existing models (evals, interp, science of deep learning)]","Please broadly indicate how much promise you see in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Control the AI (deception, model edits, value alignment, goal robustness)]","Please broadly indicate how much promise you see in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Make AI solve it (scalable oversight, cyborgism, self-alignment)]","Please broadly indicate how much promise you see in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Theory work (agency, corrigibility, ontology, framework building)]",I currently support pausing or dramatically slowing AI development,Advancing AI capabilities and doing alignment research are mutually exclusive goals,The alignment problem is mainly about control rather than coexistence,Alignment research that has some probability of also advancing capabilities should not be done,I expect there will be AGI in the next five years,I expect there will be superintelligent AI in the next five years,We will have made significant progress in alignment before we get AGI,Current alignment research is on track to solve alignment before we get AGI,The current alignment research landscape covers the space of plausible approaches to alignment well,Alignment should be a more multidisciplinary field,"Alignment researchers require a computer science, mathematics, physics, engineering, or related  background",Field-level success in alignment requires ensuring that the right kinds of thinkers are involved in the field,"If the government were to provide significant funding for advancing alignment research, I would be...","If I were forced to choose, I would say that the three most important properties that a good alignment researcher should have (of the following list) are","[OPTIONAL] If there are any other property or properties (at the same level of abstraction) besides the ones you selected above that you would have selected were it on the list, please list the property or properties here.","If I were forced to choose, I would say that the single most important property that a good alignment researcher should have (of the following list) is","[OPTIONAL] If there is any other single property (at the same level of abstraction) besides the one you selected above that you would have selected were it on the list, please list the single property here.","Please indicate how much promise you think the alignment research community as a whole sees in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Understand existing models (evals, interp, science of deep learning)]","Please indicate how much promise you think the alignment research community as a whole sees in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Control the AI (deception, model edits, value alignment, goal robustness)]","Please indicate how much promise you think the alignment research community as a whole sees in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Make AI solve it (scalable oversight, cyborgism/human-AI enhancements, self-alignment.)]","Please indicate how much promise you think the alignment research community as a whole sees in each of the following buckets of alignment approaches, as described in Shallow review of live agendas in alignment & safety.  [Theory work (agency, corrigibility, ontology, framework building)]",I believe that the alignment research community supports pausing or dramatically slowing AI development,I believe that the alignment research community thinks that advancing AI capabilities and doing alignment research are mutually exclusive goals,I believe that the alignment research community thinks that the alignment problem is mainly about control rather than coexistence,I believe that the alignment research community thinks that alignment research that has some probability of also advancing capabilities should not be done,I believe that the alignment research community expects there will be AGI in the next five years,I believe that the alignment research community expects there will be superintelligent AI in the next five years,I believe that the alignment research community thinks we will have made significant progress in alignment before we get AGI,I believe that the alignment research community thinks that current alignment research is on track to solve alignment before we get AGI,I believe that the alignment research community thinks that the current alignment research landscape covers the space of plausible approaches to alignment well,I believe that the alignment research community thinks that alignment should become a more multidisciplinary field,"I believe that the alignment research community thinks that alignment researchers require a computer science, mathematics, physics, engineering, or related  background",I believe that the alignment research community thinks that field-level success in alignment requires ensuring that the right kinds of thinkers are involved in the field,"If the government were to provide significant funding for advancing alignment research, I believe that the alignment research community would be...","If the alignment research community as a whole were forced to choose, I believe they would say would say that the three most important properties that a good alignment researcher should have (of the following list) are","[OPTIONAL] If there are any other property or properties (at the same level of abstraction) besides the ones you selected above that you would have selected were it on the list, please list the property or properties here.","If the alignment research community as a whole were forced to choose, I believe they would say that the single most important property that a good alignment researcher should have (of the following list) is","[OPTIONAL] If there is any other single property (at the same level of abstraction) besides the one you selected above that you would have selected were it on the list, please list the single property here.","[OPTIONAL] What, if anything, do you think is neglected in the current alignment research landscape? Why do you think it is neglected?","[OPTIONAL] How would you characterize the typical alignment researcher? What are the key ways, if any, that you perceive the typical alignment researcher as unique from the typical layperson, the typical researcher, and/or the typical EA/rationalist type?","[OPTIONAL] How would you characterize the typical alignment researcher? What are the key ways, if any, that you perceive the typical alignment researcher as unique from the typical layperson, the typical researcher, and/or the typical EA/rationalist type?"
2/2/24 21:39,23,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",None feel accurate.,Bachelor's degree,I actively lead or help lead a technical alignment research group/organization,,I have published FIVE OR MORE well-received* technical works on alignment/AI safety,2-4 years,FAR AI (https://far.ai/),,4,5,3,2,5,4,4,4,3,2,4,3,4,4,4,4,4,3,4,3,2,4,2,3,4,4,4,3,3,3,3,2,1,1,4,1,3,1,1,3,1,5,2,2,2,3,2,4,3,2,4,2,4,3,2,4,3,1,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Somewhat promising,Somewhat promising,Somewhat unpromising,4,2,4,2,2,2,3,4,2,2,4,4,4,"high intelligence, a strong work ethic, strong research experience",,high intelligence,Good views about the nature of safety issues due to misalignment,Unsure/agnostic,Unsure/agnostic,Unsure/agnostic,Unsure/agnostic,4,2,4,2,3,3,3,2,2,3,4,4,4,"high intelligence, a strong work ethic, strong creative/innovative ideation",,high intelligence,,,,The decomposition of fields seemed like a pretty bad decomposition in terms of separating out what does and doesn't seem like good direction to me.
2/2/24 21:58,29,Male,"Suburban (Residential neighborhoods, near a city, lower density)",Moderately progressive,Master's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have published TWO well-received* technical works on alignment/AI safety,6-12 months,SERI MATS (https://www.matsprogram.org/),,4,5,2,4,3,2,3,4,4,4,1,2,3,4,4,4,4,4,3,2,2,3,2,4,4,2,4,2,2,4,5,2,3,2,2,4,2,4,4,4,3,2,2,4,5,4,5,2,3,2,3,2,2,3,2,3,2,3,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$21 tonight,$80 in 70 days,$48 tonight,$35 in 25 days,$53 tonight,Very promising,Unsure/agnostic,Somewhat promising,Somewhat unpromising,3,2,1,2,4,2,4,3,2,3,4,3,5,"a strong work ethic, strong research experience, a strong ability to collaborate",,a strong ability to collaborate,,Somewhat promising,Somewhat promising,Unsure/agnostic,Somewhat promising,4,3,2,4,5,4,2,2,2,4,3,3,4,"high intelligence, strong creative/innovative ideation, a strong ability to write/communicate",,high intelligence,,,,
2/2/24 23:04,33,Male,"Urban (City center, high-rise buildings, dense population)",???,Bachelor's degree,I have received funding to work part- or full-time on alignment/AI safety multiple times,,I have published FIVE OR MORE well-received* technical works on alignment/AI safety,4+ years,AI Safety Camp (https://aisafety.camp/),,2,4,1,4,5,4,5,5,3,2,3,3,5,2,4,3,3,4,4,2,2,5,3,3,5,2,5,1,5,1,2,1,1,1,4,1,5,1,4,2,5,5,3,2,2,5,4,5,4,4,5,5,2,4,3,3,3,4,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Unsure/agnostic,Very unpromising,Very promising,5,1,2,3,2,2,3,3,1,4,5,5,2,"high intelligence, strong research experience, a strong ability to write/communicate",extensive technical background knowledge,high intelligence,extensive technical background knowledge,Somewhat promising,Somewhat promising,Unsure/agnostic,Somewhat unpromising,4,4,2,4,3,3,3,3,2,4,3,4,4,"high intelligence, strong research experience, a strong ability to collaborate",,high intelligence,,,,
2/2/24 23:08,23,Male,"Urban (City center, high-rise buildings, dense population)",Moderately progressive,Bachelor's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have read multiple technical publications on alignment/AI safety,6-12 months,AI Safety Camp (https://aisafety.camp/),,4,4,3,3,3,4,2,4,4,4,2,2,4,4,4,3,4,4,3,2,1,5,2,4,4,2,4,2,3,4,5,1,1,1,2,2,4,4,3,4,3,2,3,3,4,5,5,3,4,2,4,2,4,2,2,3,2,4,$85 in 14 days,$40 tonight,$67 tonight,$35 in 10 days,$83 tonight,$21 tonight,$50 tonight,$48 tonight,$25 tonight,$53 tonight,Very promising,Unsure/agnostic,Somewhat unpromising,Somewhat promising,2,1,3,1,2,1,2,1,3,4,3,4,5,"high intelligence, a strong work ethic, strong creative/innovative ideation",,strong creative/innovative ideation,,Somewhat promising,Somewhat promising,Somewhat unpromising,Somewhat unpromising,4,2,4,2,3,2,1,1,3,5,4,4,4,"high intelligence, strong creative/innovative ideation, a strong ability to collaborate",,high intelligence,,,,
2/2/24 23:24,33,Male,"Urban (City center, high-rise buildings, dense population)",Centrist,"Some college, no degree",I have received funding to work part- or full-time on alignment/AI safety at least once,,I have read multiple technical publications on alignment/AI safety,<6 months,FAR AI (https://far.ai/),,2,4,3,5,4,4,4,4,5,4,3,3,5,3,4,3,4,4,4,2,3,4,4,4,4,3,4,3,2,4,5,1,1,3,2,3,2,2,4,4,2,3,4,3,3,2,4,3,3,2,3,2,5,3,3,2,2,3,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Very promising,Unsure/agnostic,Very promising,Somewhat unpromising,4,2,3,3,1,1,4,2,3,3,5,3,5,"high intelligence, strong creative/innovative ideation, a strong ability to write/communicate",,high intelligence,,Somewhat unpromising,Very promising,Somewhat promising,Somewhat promising,5,4,5,5,4,4,1,1,2,3,4,4,4,"high intelligence, strong research experience, a strong ability to write/communicate",,high intelligence,,,,
2/2/24 23:49,27,Female,"Semi-urban (Mix of residential and commercial areas, moderate population)",Moderately progressive,Bachelor's degree,I actively lead or help lead a technical alignment research group/organization,,I have published FIVE OR MORE well-received* technical works on alignment/AI safety,4+ years,FAR AI (https://far.ai/),,4,5,2,5,3,3,4,2,5,5,1,2,4,4,5,3,5,3,4,4,4,5,3,4,4,2,3,3,2,5,5,1,1,1,3,1,3,5,2,4,4,2,2,4,4,4,4,2,4,1,4,2,2,2,2,4,1,4,$85 in 14 days,$55 in 25 days,$67 tonight,$35 in 10 days,$83 tonight,$21 tonight,$80 in 70 days,$48 tonight,$35 in 25 days,$53 tonight,Somewhat promising,Very promising,Somewhat unpromising,Somewhat unpromising,5,4,4,2,2,2,4,3,1,5,2,5,5,"strong research experience, strong creative/innovative ideation, a strong ability to collaborate",,strong research experience,,Unsure/agnostic,Somewhat unpromising,Somewhat promising,Very promising,5,4,5,4,5,4,2,1,1,2,4,5,4,"high intelligence, strong creative/innovative ideation, a strong ability to write/communicate",,high intelligence,,,,
2/3/24 1:13,23,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Moderately progressive,Bachelor's degree,I actively lead or help lead a technical alignment research group/organization,,I have published TWO well-received* technical works on alignment/AI safety,1-2 years,CAIS (https://www.safe.ai/),,4,4,3,4,3,4,3,2,3,5,2,2,4,4,4,3,3,2,2,4,3,5,2,2,3,4,4,2,2,4,5,3,2,1,3,2,3,5,3,4,3,2,5,4,5,3,4,2,3,3,4,3,5,2,4,2,5,2,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Very promising,Very promising,Somewhat unpromising,2,3,4,1,2,2,3,4,2,3,2,3,4,"high intelligence, a strong work ethic, strong creative/innovative ideation",,high intelligence,,Very promising,Very promising,Somewhat promising,Unsure/agnostic,4,3,4,2,1,1,2,2,2,3,3,2,3,"high intelligence, a strong work ethic, strong creative/innovative ideation",,high intelligence,,,,
2/3/24 2:46,25,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Strongly progressive,Master's degree,I have received funding to work part- or full-time on alignment/AI safety multiple times,,I have published TWO well-received* technical works on alignment/AI safety,4+ years,CAIS (https://www.safe.ai/),,3,2,2,4,5,2,4,3,4,5,4,3,3,3,4,2,4,4,5,4,4,5,4,3,3,2,3,2,2,3,5,1,1,2,2,2,2,3,3,3,3,2,3,2,3,4,4,2,4,2,2,2,5,1,4,3,2,5,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Very promising,Unsure/agnostic,Somewhat promising,Very unpromising,2,2,5,2,2,2,2,1,3,2,3,3,4,"high intelligence, a strong work ethic, a strong ability to collaborate",,a strong work ethic,,Somewhat promising,Somewhat promising,Somewhat unpromising,Somewhat unpromising,4,3,4,3,2,2,2,1,2,2,4,4,4,"high intelligence, a strong work ethic, strong creative/innovative ideation",,high intelligence,,,,
2/3/24 5:40,29,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Moderately progressive,Master's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have published ONE well-received* technical work on alignment/AI safety,1-2 years,SERI MATS (https://www.matsprogram.org/),,2,2,1,3,3,2,4,5,4,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,4,4,5,2,3,3,4,2,2,2,3,2,4,3,4,3,3,2,4,3,4,4,4,4,4,2,4,3,5,2,3,4,3,4,$85 in 14 days,$55 in 25 days,$67 tonight,$35 in 10 days,$83 tonight,$21 tonight,$50 tonight,$48 tonight,$35 in 25 days,$53 tonight,Somewhat promising,Somewhat unpromising,Unsure/agnostic,Somewhat unpromising,4,2,3,2,2,2,4,1,2,3,4,5,5,"high intelligence, strong research experience, strong creative/innovative ideation",,strong creative/innovative ideation,,Somewhat promising,Somewhat promising,Somewhat unpromising,Unsure/agnostic,4,1,4,4,3,2,3,1,2,3,4,5,4,"high intelligence, strong research experience, strong creative/innovative ideation",,high intelligence,,,,
2/3/24 8:34,28,Male,"Rural (Countryside or small towns, open spaces, low population)",Libertarian,Master's degree,I have received funding to work part- or full-time on alignment/AI safety multiple times,,I have published ONE well-received* technical work on alignment/AI safety,1-2 years,SERI MATS (https://www.matsprogram.org/),,2,4,1,2,2,2,2,5,3,2,2,4,3,1,3,3,3,5,3,2,4,4,4,5,4,4,5,1,2,2,4,2,2,1,3,4,3,2,5,3,3,4,3,2,4,2,5,3,4,4,5,2,4,3,3,2,4,5,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Very promising,Somewhat promising,Very promising,Unsure/agnostic,1,1,1,1,3,3,4,2,2,3,4,4,2,"high intelligence, a strong work ethic, strong creative/innovative ideation",,strong creative/innovative ideation,,Somewhat promising,Somewhat promising,Somewhat promising,Somewhat unpromising,4,1,2,3,2,2,4,2,2,3,4,4,5,"high intelligence, a strong work ethic, strong creative/innovative ideation",,a strong work ethic,,,,
2/3/24 8:48,40,Female,"Semi-urban (Mix of residential and commercial areas, moderate population)",Moderately progressive,Bachelor's degree,I actively lead or help lead a technical alignment research group/organization,,I have published FIVE OR MORE well-received* technical works on alignment/AI safety,4+ years,SERI MATS (https://www.matsprogram.org/),,5,5,4,5,5,3,5,2,5,5,2,3,4,5,5,3,5,3,5,4,4,5,1,4,4,2,4,2,2,4,5,1,1,1,3,1,2,4,4,4,3,1,2,4,4,1,5,3,4,1,2,2,3,1,2,3,1,2,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Somewhat promising,Unsure/agnostic,Somewhat unpromising,Very promising,5,2,3,2,2,2,3,2,4,2,5,4,4,"high intelligence, strong research experience, strong creative/innovative ideation",,high intelligence,,Very promising,Somewhat promising,Unsure/agnostic,Somewhat unpromising,3,2,3,1,1,1,3,3,2,3,4,4,4,"high intelligence, strong creative/innovative ideation, a strong ability to write/communicate",,high intelligence,,Agent foundations: too few people are working on it,,Too much status is awarded to people who are good at communicating to laymen
2/3/24 19:00,30,Female,"Urban (City center, high-rise buildings, dense population)",Moderately progressive,Master's degree,"I am familiar with alignment/AI safety, and I have engaged meaningfully with the field",,I have read multiple technical publications on alignment/AI safety,<6 months,AI Safety Camp (https://aisafety.camp/),,4,2,2,3,3,3,4,3,4,4,2,4,3,4,5,4,4,3,4,2,2,5,2,3,3,1,4,2,4,3,5,2,1,2,5,2,4,2,3,5,4,2,2,3,3,4,4,2,2,2,2,2,2,2,3,4,2,3,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Somewhat promising,Somewhat promising,Somewhat unpromising,2,2,2,3,5,4,4,2,3,5,2,5,5,"high intelligence, a strong work ethic, a strong ability to collaborate",ability and desire to learn,a strong work ethic,,Unsure/agnostic,Somewhat promising,Somewhat promising,Somewhat unpromising,3,3,3,3,3,3,3,3,3,3,3,3,3,"high intelligence, strong research experience, strong credentials",,strong credentials,,,,
2/3/24 23:14,50,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Centrist,Master's degree,I actively lead or help lead a technical alignment research group/organization,,I have read multiple technical publications on alignment/AI safety,4+ years,AI Safety Camp (https://aisafety.camp/),,3,4,1,4,5,1,4,5,4,4,2,3,4,2,4,4,4,5,4,1,1,5,3,5,3,2,2,2,1,4,4,3,1,3,2,3,2,3,3,3,2,3,2,3,3,3,4,3,3,2,4,2,2,3,3,3,2,2,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Somewhat promising,Somewhat promising,Unsure/agnostic,Somewhat promising,4,3,4,3,4,3,4,3,3,4,2,3,4,"high intelligence, a strong ability to collaborate, a strong ability to write/communicate",,high intelligence,,Somewhat promising,Unsure/agnostic,Somewhat unpromising,Somewhat promising,5,3,4,4,4,3,3,2,3,3,4,3,4,"high intelligence, a strong work ethic, strong creative/innovative ideation",,high intelligence,,"brain-like AGI. It is a solvable problem, neglected, and many people can work on it that can't work on other alignment approaches. ",,
2/4/24 4:08,22,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Moderately progressive,"Doctorate degree (e.g., PhD)",I have received funding to work part- or full-time on alignment/AI safety at least once,,I have read multiple technical publications on alignment/AI safety,2-4 years,SERI MATS (https://www.matsprogram.org/),,2,4,4,2,4,4,3,3,3,4,2,2,3,1,4,4,4,3,3,4,2,4,4,5,3,2,4,1,3,2,5,1,1,2,2,2,3,3,3,3,1,2,2,2,3,3,4,2,2,2,4,2,4,1,4,3,4,3,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Unsure/agnostic,Somewhat promising,Unsure/agnostic,Somewhat unpromising,5,3,2,2,2,2,2,2,2,3,1,3,4,"strong research experience, strong creative/innovative ideation, a strong ability to write/communicate",,strong research experience,,Somewhat promising,Unsure/agnostic,Unsure/agnostic,Somewhat unpromising,4,3,3,3,2,1,4,3,3,4,2,3,4,"high intelligence, strong research experience, strong creative/innovative ideation",,high intelligence,,,,
2/4/24 6:51,22,Male,"Urban (City center, high-rise buildings, dense population)",Libertarian,Bachelor's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have read multiple technical publications on alignment/AI safety,4+ years,SERI MATS (https://www.matsprogram.org/),,4,3,4,3,3,5,3,4,3,3,3,5,3,3,4,4,4,4,3,3,4,5,3,5,4,4,5,1,4,3,5,3,2,2,4,3,2,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,2,4,3,3,4,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Somewhat unpromising,Unsure/agnostic,Somewhat unpromising,4,4,3,2,4,2,1,1,4,3,4,4,3,"high intelligence, a strong work ethic, strong research experience",,high intelligence,,Somewhat promising,Unsure/agnostic,Somewhat promising,Somewhat unpromising,4,3,3,2,3,1,3,2,3,2,4,3,4,"high intelligence, a strong work ethic, strong research experience",,high intelligence,,Noting for interpreting the survey: I had some trouble if I should rate by top work of field or by average or marginal work in an area. The abroad buckets made that worse. I went with marginal. ,,
2/4/24 9:00,26,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Centrist,Master's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have published THREE well-received* technical works on alignment/AI safety,2-4 years,SERI MATS (https://www.matsprogram.org/),,4,3,1,4,3,2,4,4,4,4,2,5,3,4,4,4,4,5,5,3,1,5,2,4,4,2,5,1,3,4,5,2,3,2,5,3,3,4,2,3,4,3,3,2,2,3,4,4,2,2,5,2,4,2,4,4,2,2,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$83 tonight,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$53 tonight,Somewhat promising,Somewhat promising,Somewhat promising,Somewhat unpromising,3,1,4,2,2,1,5,3,2,1,4,5,3,"high intelligence, a strong work ethic, a strong ability to write/communicate",(1) good epistemics; (2) lack of status-seeking behavior; (3) zero tolerance for epistemic or research misconduct;,a strong ability to write/communicate,,Somewhat promising,Very promising,Unsure/agnostic,Somewhat unpromising,3,2,4,2,4,1,4,3,2,2,3,4,5,"high intelligence, strong creative/innovative ideation, a strong ability to write/communicate",,strong creative/innovative ideation,,,"vs. typical layperson: higher IQ

vs. typical person with similar IQ: more concerned with making a difference in the world, somewhat more altruistic, better epistemics

vs. typical ML researcher: younger, less Asian, much less credentialist, significantly less tolerant of postmodernism in the research field, somewhat better taste in research problems. equally technically proficient

vs. typical EA/rationalist type: more technically proficient, more ambitious","1. ""What are you working on, and why isn't it AGI or better left to an AGI?"" 

2. This entire comment: https://www.lesswrong.com/posts/ZAsJv7xijKTfZkMtr/sleeper-agents-training-deceptive-llms-that-persist-through?commentId=tB4oMQd6hPGbbFveD

3. ""A lot of funders (both EA and non-EA) want to spend more on catastrophic-risk-oriented AI safety efforts than they are, but aren't finding applicants who they're confident will competently do relevant work."""
2/4/24 13:51,39,Male,"Semi-urban (Mix of residential and commercial areas, moderate population)",Centrist,"Doctorate degree (e.g., PhD)",I have received funding to work part- or full-time on alignment/AI safety multiple times,,I have published FIVE OR MORE well-received* technical works on alignment/AI safety,4+ years,FHI (https://www.fhi.ox.ac.uk/),,2,5,1,2,5,4,5,4,5,5,1,3,5,1,5,5,5,1,3,3,3,5,5,5,1,1,3,2,1,5,5,2,1,1,1,1,1,4,5,5,2,2,4,3,3,1,5,5,5,1,4,1,5,2,4,4,2,4,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat unpromising,Somewhat promising,Somewhat unpromising,Very promising,2,3,2,2,1,1,3,2,1,4,4,4,3,"high intelligence, a strong ability to collaborate, a strong ability to write/communicate",scout mindset,high intelligence,scout mindset,Somewhat promising,Somewhat promising,Somewhat promising,Unsure/agnostic,4,2,4,2,3,1,4,3,3,4,3,3,4,"high intelligence, strong research experience, a strong ability to collaborate",,high intelligence,,,,
2/4/24 14:42,37,Male,"Urban (City center, high-rise buildings, dense population)",Moderately progressive,Master's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have read multiple technical publications on alignment/AI safety,1-2 years,AI Safety Camp (https://aisafety.camp/),,4,2,2,4,4,2,4,4,4,4,3,4,3,4,4,4,3,4,4,2,2,4,2,4,4,2,4,2,3,3,5,2,1,1,3,1,3,4,1,3,4,2,4,3,4,4,3,3,3,4,2,3,4,2,3,3,2,3,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Very unpromising,Somewhat unpromising,Very unpromising,Somewhat unpromising,5,4,4,4,3,3,2,1,2,4,4,4,3,"high intelligence, strong research experience, strong creative/innovative ideation",,high intelligence,,Somewhat promising,Unsure/agnostic,Unsure/agnostic,Somewhat unpromising,4,3,4,3,3,2,3,3,2,3,3,4,4,"high intelligence, a strong work ethic, strong research experience",,high intelligence,,,,
2/4/24 16:23,36,Male,"Urban (City center, high-rise buildings, dense population)",Strongly progressive,Master's degree,I have received funding to work part- or full-time on alignment/AI safety at least once,,I have published TWO well-received* technical works on alignment/AI safety,1-2 years,SERI MATS (https://www.matsprogram.org/),,3,4,1,4,2,3,2,5,5,4,2,4,4,2,5,4,5,3,2,2,2,4,2,5,3,1,4,4,2,4,5,2,1,1,1,1,1,3,1,4,1,2,2,3,4,2,3,2,2,2,4,1,2,1,2,4,4,2,$85 in 14 days,$55 in 25 days,$85 in 35 days,$35 in 10 days,$85 in 35 days,$30 in 75 days,$80 in 70 days,$55 in 45 days,$35 in 25 days,$55 in 55 days,Somewhat promising,Somewhat promising,Very promising,Somewhat unpromising,5,1,4,1,4,3,3,1,4,3,1,3,4,"high intelligence, a strong work ethic, a strong ability to write/communicate",,high intelligence,,Somewhat promising,Somewhat promising,Unsure/agnostic,Somewhat unpromising,4,4,4,4,3,2,3,2,3,2,2,3,4,"high intelligence, strong research experience, strong creative/innovative ideation",,high intelligence,,,,
